44211,51516
44212,12890
44326,73663
44327,48872
44352,5718
44371,4869
44372,1218
44390,13909
44391,9351
44396,4661
44397,18600
44416,1730
44422,1020
44423,710
44460,10671
44461,43163
44659,8281
44660,2075
44665,1517
44666,2353
44710,8040
44711,5455
44729,5943
44730,8915
44736,14858
44761,1218
44762,1842
44768,23343
44774,23075
44775,15587
44832,34164
44838,20360
44839,13805
44851,8164
44852,2006
44896,5222
44902,3108
44903,2114
44915,12435
44916,3066
44921,6251
44922,9249
44953,4152
44954,6164
44966,10086
44967,6671
44985,12364
44986,18941
44992,243585
45017,6147
45018,9270
45024,15416
45043,8857
45044,2270
45049,4507
45050,6621
45068,2038
45069,7908
45081,27467
45082,41366
45139,190555
45140,47168
45145,48554
45146,72486
45152,45853
45158,27536
45159,18318
45216,92613
45312,21378
45331,87738
45332,22099
45440,63590
45446,32645
45447,21447
45465,6880
45466,10545
45491,6668
45492,1727
45593,1166
45594,1845
45600,3012
45843,1
46080,1
46330,1
54668,1
75373,1
677120,1
715219,1
