timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260618103528405013,577,220,120,7
20260618103529418245,569,221,118,0
20260618103530406878,522,221,107,0
20260618103531407731,520,221,106,0
20260618103532409626,501,221,102,0
20260618103533411362,501,221,102,0
20260618103534414748,528,221,108,0
20260618103535413671,521,221,107,0
20260618103536412389,501,221,102,0
20260618103537413737,503,221,103,0
