timestamp,index,name,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw,temperature.gpu
2026/06/18 20:54:40.428, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.66, 63
2026/06/18 20:54:41.444, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.75, 63
2026/06/18 20:54:42.444, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 6.90, 63
2026/06/18 20:54:43.445, 0, NVIDIA GB10, 1, 0, [N/A], [N/A], 16.48, 63
2026/06/18 20:54:44.446, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 15.84, 63
2026/06/18 20:54:45.450, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 16.29, 63
2026/06/18 20:54:46.450, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 14.18, 63
2026/06/18 20:54:47.450, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.85, 62
2026/06/18 20:54:48.451, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 6.37, 61
2026/06/18 20:54:49.451, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 5.41, 61
2026/06/18 20:54:50.452, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 5.40, 61
2026/06/18 20:54:51.452, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 7.23, 62
2026/06/18 20:54:52.452, 0, NVIDIA GB10, 59, 0, [N/A], [N/A], 13.69, 61
2026/06/18 20:54:53.453, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.88, 61
2026/06/18 20:54:54.453, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.85, 61
2026/06/18 20:54:55.454, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.84, 61
2026/06/18 20:54:56.454, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.81, 61
2026/06/18 20:54:57.454, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.81, 61
2026/06/18 20:54:58.455, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.80, 61
2026/06/18 20:54:59.455, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.76, 61
2026/06/18 20:55:00.456, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.76, 60
2026/06/18 20:55:01.456, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.74, 60
2026/06/18 20:55:02.456, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.72, 60
2026/06/18 20:55:03.457, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.68, 60
2026/06/18 20:55:04.457, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.51, 60
2026/06/18 20:55:05.458, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.52, 60
2026/06/18 20:55:06.458, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.48, 60
2026/06/18 20:55:07.459, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.45, 60
2026/06/18 20:55:08.459, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.43, 59
2026/06/18 20:55:09.459, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.42, 59
2026/06/18 20:55:10.460, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 15.92, 60
2026/06/18 20:55:11.460, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.40, 59
2026/06/18 20:55:12.461, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.41, 59
2026/06/18 20:55:13.461, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.36, 59
2026/06/18 20:55:14.461, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.38, 59
2026/06/18 20:55:15.462, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.38, 59
2026/06/18 20:55:16.462, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.36, 59
2026/06/18 20:55:17.462, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.33, 59
2026/06/18 20:55:18.463, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.34, 59
2026/06/18 20:55:19.463, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.31, 58
2026/06/18 20:55:20.464, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.31, 58
2026/06/18 20:55:21.464, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.30, 58
2026/06/18 20:55:22.465, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.50, 58
2026/06/18 20:55:23.465, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 47.52, 64
2026/06/18 20:55:24.466, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 47.58, 64
2026/06/18 20:55:25.466, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 48.00, 65
2026/06/18 20:55:26.467, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 48.28, 65
2026/06/18 20:55:27.467, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 37.56, 61
2026/06/18 20:55:28.468, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.70, 60
2026/06/18 20:55:29.468, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.48, 60
2026/06/18 20:55:30.469, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.44, 59
2026/06/18 20:55:31.469, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.39, 59
2026/06/18 20:55:32.469, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.38, 59
2026/06/18 20:55:33.470, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.36, 59
2026/06/18 20:55:34.471, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.32, 59
2026/06/18 20:55:35.471, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.33, 59
2026/06/18 20:55:36.471, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.31, 58
2026/06/18 20:55:37.472, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.27, 58
2026/06/18 20:55:38.472, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 23.67, 67
2026/06/18 20:55:39.473, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 47.76, 64
2026/06/18 20:55:40.473, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 47.93, 64
2026/06/18 20:55:41.474, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 48.32, 64
2026/06/18 20:55:42.474, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 48.46, 65
2026/06/18 20:55:43.475, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 48.42, 65
2026/06/18 20:55:44.475, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 48.51, 66
2026/06/18 20:55:45.475, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 48.62, 66
2026/06/18 20:55:46.476, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 42.57, 62
2026/06/18 20:55:47.476, 0, NVIDIA GB10, 75, 0, [N/A], [N/A], 36.61, 66
2026/06/18 20:55:48.477, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 48.35, 66
2026/06/18 20:55:49.478, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 48.96, 67
2026/06/18 20:55:50.478, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 48.93, 67
2026/06/18 20:55:51.479, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 48.90, 67
2026/06/18 20:55:52.479, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 49.00, 67
2026/06/18 20:55:53.479, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.10, 68
2026/06/18 20:55:54.480, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 46.74, 66
2026/06/18 20:55:55.480, 0, NVIDIA GB10, 33, 0, [N/A], [N/A], 35.12, 68
2026/06/18 20:55:56.480, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 48.63, 67
2026/06/18 20:55:57.481, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 49.18, 68
2026/06/18 20:55:58.481, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 49.34, 68
2026/06/18 20:55:59.482, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 49.35, 68
2026/06/18 20:56:00.482, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 49.41, 69
2026/06/18 20:56:01.483, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.30, 68
2026/06/18 20:56:02.483, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.30, 69
2026/06/18 20:56:03.483, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 35.92, 68
2026/06/18 20:56:04.484, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 48.88, 69
2026/06/18 20:56:05.485, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.48, 69
2026/06/18 20:56:06.485, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.60, 69
2026/06/18 20:56:07.486, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.60, 69
2026/06/18 20:56:08.486, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.54, 69
2026/06/18 20:56:09.486, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.62, 70
2026/06/18 20:56:10.486, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.77, 70
2026/06/18 20:56:11.487, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.81, 70
2026/06/18 20:56:12.487, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.79, 70
