timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260617224456167803,373,219,73,10
20260617224457168432,412,219,82,0
20260617224458172297,376,219,74,0
20260617224459172230,395,219,78,0
20260617224500173305,413,219,82,0
20260617224501174417,411,219,82,0
20260617224502174851,376,219,74,0
20260617224503175487,372,219,73,0
20260617224504176807,369,219,72,0
20260617224505189030,381,219,75,0
20260617224506184888,379,219,75,0
20260617224507177880,469,219,96,0
20260617224508177906,510,219,105,0
20260617224509180215,510,219,105,0
20260617224510181949,510,219,105,0
20260617224511187782,510,219,105,0
20260617224512183666,510,219,105,0
20260617224513182816,510,219,105,0
20260617224514185792,510,219,105,0
20260617224515204871,509,219,105,0
20260617224516188913,510,219,105,0
20260617224517191910,510,219,105,0
20260617224518191996,509,219,105,0
20260617224519197545,509,219,105,0
20260617224520196430,510,219,105,0
20260617224521198192,509,219,105,0
20260617224522194535,510,219,105,0
20260617224523201228,510,219,105,0
20260617224524204622,510,219,105,0
20260617224525204890,510,219,105,0
20260617224526221519,510,219,105,0
20260617224527208400,510,219,105,0
20260617224528208305,509,219,105,0
20260617224529209993,509,219,105,0
20260617224530211607,509,219,105,0
20260617224531213641,509,219,105,0
20260617224532214554,510,219,105,0
20260617224533227604,509,219,105,1
20260617224534217423,510,219,105,1
20260617224535217799,509,219,105,1
20260617224536220234,510,219,105,1
20260617224537221043,509,219,105,1
20260617224538224035,509,219,105,1
20260617224539250864,509,219,105,1
20260617224540263991,510,219,105,1
20260617224541227554,509,219,105,1
20260617224542228310,510,219,105,1
20260617224543230974,508,219,105,1
20260617224544234000,508,219,105,1
20260617224545234061,508,219,105,1
20260617224546235767,508,219,105,1
20260617224547250775,508,219,105,1
20260617224548237174,509,219,105,1
20260617224549240574,508,219,105,1
20260617224550240612,508,219,105,1
20260617224551241069,508,219,105,1
20260617224552242620,510,219,105,1
20260617224553243358,508,219,105,1
20260617224554252438,507,219,105,1
20260617224555247862,507,219,105,1
20260617224556245905,509,219,105,1
20260617224557246670,508,219,105,1
20260617224558267832,508,219,105,1
20260617224559249720,508,219,105,1
20260617224600247911,508,219,105,1
20260617224601250847,507,219,105,1
20260617224602252929,508,219,105,1
