timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260618103730107163,548,222,114,1
20260618103731111358,548,222,114,1
20260618103732112934,573,222,120,0
20260618103733112249,563,222,118,0
20260618103734113446,547,222,114,0
20260618103735113379,591,222,124,0
20260618103736115777,598,221,125,0
20260618103737127505,556,222,116,0
20260618103738143304,547,222,114,0
