timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260617223841804085,586,219,122,12
20260617223842822456,586,219,122,12
20260617223843808444,610,219,128,12
20260617223844809143,562,219,117,12
20260617223845809941,554,219,115,13
20260617223846811515,519,219,107,13
20260617223847812435,509,219,105,13
20260617223848807708,515,219,106,13
20260617223849812866,510,219,105,13
20260617223850812678,533,219,110,13
20260617223851816034,528,219,109,13
20260617223852814110,529,219,109,13
20260617223853818161,591,219,124,13
20260617223854815966,593,219,124,13
20260617223855827942,592,219,124,13
20260617223856818123,601,219,126,13
20260617223857819187,595,219,124,13
20260617223858824500,592,219,124,13
20260617223859819124,592,219,124,13
20260617223900822653,592,219,124,13
20260617223901823811,593,219,124,13
20260617223902824070,601,219,126,13
20260617223903824567,593,219,124,13
20260617223904824717,593,219,124,13
20260617223905825071,593,219,124,13
20260617223906828663,593,219,124,13
20260617223907829939,592,219,124,13
20260617223908829881,601,219,125,13
20260617223909829063,599,219,125,13
20260617223910829758,593,218,124,13
20260617223911826161,593,218,124,13
20260617223912827908,593,218,124,13
20260617223913827914,592,219,124,13
20260617223914829453,602,219,126,13
20260617223915828885,598,219,125,14
20260617223916848637,592,219,124,14
20260617223917853091,592,219,124,14
20260617223918832939,592,219,124,14
20260617223919832459,592,219,124,14
20260617223920832214,600,219,126,14
20260617223921833234,595,219,124,14
20260617223922833689,592,219,124,14
20260617223923885981,593,219,124,14
20260617223924837129,593,219,124,14
20260617223925837928,592,219,124,14
20260617223926837014,602,219,126,14
20260617223927867654,592,219,124,14
20260617223928838352,592,219,124,14
20260617223929842757,592,219,124,14
20260617223930845255,591,219,124,14
20260617223931846301,591,219,124,14
20260617223932847605,601,219,125,14
20260617223933847590,599,219,125,14
20260617223934848211,592,219,124,14
20260617223935849139,592,219,124,14
20260617223936849562,592,219,124,14
20260617223937851946,592,219,124,14
20260617223938870313,597,219,125,14
20260617223939853287,597,219,125,14
20260617223940856195,593,218,124,14
20260617223941854954,593,218,124,14
20260617223942857325,592,219,124,14
20260617223943857540,602,219,126,15
20260617223944858810,595,219,124,15
20260617223945860033,592,219,124,15
20260617223946863237,592,219,124,15
20260617223947857106,592,219,124,15
20260617223948862769,592,219,124,15
20260617223949861518,601,219,126,15
20260617223950861147,594,219,124,15
20260617223951862693,592,219,124,15
20260617223952863725,592,219,124,15
20260617223953863665,592,219,124,15
20260617223954863338,592,219,124,15
20260617223955867413,601,219,126,15
20260617223956864548,599,219,125,15
20260617223957867824,593,219,124,15
20260617223958868673,592,219,124,15
20260617223959868972,592,219,124,15
20260617224000871058,592,219,124,15
20260617224001874511,601,219,126,15
20260617224002883771,598,219,125,15
20260617224003872206,592,219,124,15
20260617224004876222,592,219,124,15
20260617224005877070,592,219,124,15
20260617224006877702,592,219,124,15
20260617224007880389,601,219,126,15
20260617224008908993,596,219,125,15
20260617224009881833,593,219,124,15
20260617224010880366,592,219,124,15
20260617224011880897,592,219,124,15
20260617224012887378,592,219,124,16
20260617224013886583,601,219,126,16
20260617224014887570,594,219,124,16
20260617224015904897,592,219,124,16
20260617224016888045,592,219,124,16
20260617224017891026,592,219,124,16
20260617224018887936,592,219,124,16
20260617224019887535,600,219,125,16
20260617224020888288,592,219,124,16
20260617224021888640,592,219,124,16
20260617224022890999,592,219,124,16
20260617224023892175,592,219,124,16
20260617224024893218,592,219,124,16
20260617224025892757,601,219,126,16
20260617224026913422,599,219,125,16
20260617224027895323,593,219,124,16
20260617224028896393,593,219,124,16
20260617224029900716,593,219,124,16
20260617224030898206,593,219,124,16
20260617224031901539,602,219,126,16
20260617224032902394,597,219,125,16
20260617224033902087,592,219,124,16
20260617224034907434,592,219,124,16
20260617224035908581,593,219,124,16
20260617224036908202,592,219,124,16
20260617224037938181,602,219,126,16
20260617224038912103,595,219,124,16
20260617224039909278,592,219,124,16
20260617224040911631,592,219,124,17
20260617224041927506,592,219,124,17
20260617224042910497,593,218,124,17
20260617224043909445,593,218,124,17
20260617224044909529,594,219,124,17
20260617224045912480,592,219,124,17
20260617224046912249,593,219,124,17
20260617224047915041,592,219,124,17
20260617224048913828,592,219,124,17
20260617224049917156,601,219,126,17
20260617224050916184,600,219,125,17
20260617224051917372,592,219,124,17
20260617224052919620,592,219,124,17
20260617224053919250,593,219,124,17
20260617224054919785,593,219,124,17
20260617224055945942,602,219,126,17
20260617224056922030,598,218,125,17
20260617224057923081,592,219,124,17
20260617224058923402,593,219,124,17
20260617224059925730,593,219,124,17
20260617224100929453,592,219,124,17
20260617224101942631,602,219,126,17
20260617224102938471,594,219,124,17
20260617224103935145,592,219,124,17
20260617224104948498,592,219,124,17
20260617224105935594,593,219,124,17
20260617224106947253,592,219,124,17
20260617224107939614,602,219,126,17
20260617224111458667,602,218,126,18
20260617224114359623,602,218,126,18
20260617224115368308,601,218,125,18
20260617224116363038,593,218,124,18
20260617224117368639,592,219,124,18
20260617224118368874,592,219,124,18
20260617224119366791,592,219,124,18
20260617224120367302,601,219,126,18
20260617224121385695,598,219,125,18
20260617224122374343,591,219,124,18
20260617224123371173,592,219,124,18
20260617224124387063,592,219,124,18
20260617224125387222,591,219,124,18
20260617224126387368,602,219,126,18
20260617224127387873,595,219,124,18
20260617224128387764,591,219,124,18
20260617224129393989,592,219,124,18
20260617224130393930,592,219,124,18
20260617224131398898,592,219,124,18
20260617224132394766,601,219,126,18
20260617224133395283,594,219,124,18
20260617224134396271,592,219,124,18
20260617224135398975,592,219,124,18
20260617224136403642,592,219,124,18
20260617224137403077,593,219,124,18
20260617224138398171,601,219,126,18
20260617224139405302,600,219,125,19
20260617224140397567,591,219,124,19
20260617224141402060,592,219,124,19
20260617224142397912,592,219,124,19
20260617224143396781,592,219,124,19
20260617224144398921,602,218,126,19
20260617224145398954,599,218,125,19
20260617224146399163,593,219,124,19
20260617224147404132,593,219,124,19
20260617224148400074,592,219,124,19
20260617224149402816,592,219,124,19
20260617224150401197,602,219,126,19
20260617224151401772,597,218,125,19
20260617224152402631,593,219,124,19
20260617224153404275,592,219,124,19
20260617224154403268,592,219,124,19
20260617224155406330,592,219,124,19
20260617224156408396,602,219,126,19
20260617224157408814,595,219,124,19
20260617224158408269,592,219,124,19
20260617224159411732,592,219,124,19
20260617224200411895,592,219,124,19
20260617224201413875,592,219,124,19
20260617224202414839,601,219,126,19
20260617224203423972,594,219,124,19
20260617224204417087,593,219,124,19
20260617224205417787,593,219,124,19
20260617224206419419,593,219,124,19
20260617224207417608,593,218,124,19
20260617224208419594,602,218,126,20
20260617224209420725,600,218,125,20
20260617224210428452,598,218,125,20
20260617224211420868,593,218,124,20
20260617224212424441,593,218,124,20
20260617224213422562,593,219,124,20
