timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260617225730081659,413,221,83,10
20260617225731080384,372,221,73,0
20260617225732080036,368,221,72,0
20260617225733093124,370,221,73,0
20260617225734080745,382,220,76,0
20260617225735082606,378,220,75,0
20260617225736084017,478,220,98,0
20260617225737086960,512,220,106,0
20260617225738085087,512,220,106,0
20260617225739092679,512,220,106,0
20260617225740090932,512,220,106,0
20260617225741091516,512,220,106,0
20260617225742091470,512,220,106,0
20260617225743103436,512,220,106,0
20260617225744096892,512,220,106,0
20260617225745093570,512,220,106,0
20260617225746094600,513,220,106,0
20260617225747101883,512,220,106,0
20260617225748097172,513,220,106,0
20260617225749098139,512,220,106,0
20260617225750101809,512,220,106,0
20260617225751109577,513,220,106,0
20260617225752120851,512,220,106,0
20260617225753110984,512,220,106,0
20260617225754112423,513,220,106,0
20260617225755112714,513,219,106,0
20260617225756113352,513,219,106,0
20260617225757115583,512,220,106,0
20260617225758120255,512,220,106,0
20260617225759117743,512,220,106,0
20260617225800117668,513,220,106,0
20260617225801118054,513,220,106,0
20260617225802118513,513,219,106,0
20260617225803119101,513,219,106,0
20260617225804125618,513,219,106,0
20260617225805122824,513,219,106,0
20260617225806133829,513,219,106,1
20260617225807131696,513,219,106,1
20260617225810657409,513,219,106,1
20260617225813563929,513,219,106,1
20260617225814568851,513,219,106,1
20260617225815564611,513,219,106,1
20260617225816566081,513,219,106,1
20260617225817567044,513,219,106,1
20260617225818569665,513,219,106,1
20260617225819602807,514,219,106,1
20260617225820572457,514,219,106,1
20260617225821575289,514,219,106,1
20260617225822572322,514,219,106,1
20260617225823573774,513,219,106,1
20260617225824575424,514,219,106,1
20260617225825576348,513,219,106,1
20260617225826583306,513,219,106,1
20260617225827578492,513,219,106,1
20260617225828584258,513,219,106,1
20260617225829579773,513,219,106,1
20260617225830581191,514,219,106,1
20260617225831584362,514,219,106,1
20260617225832584346,513,219,106,1
20260617225833587607,513,219,106,1
20260617225834587550,513,219,106,1
20260617225835584829,513,219,106,1
20260617225836586321,513,219,106,1
20260617225837582753,513,219,106,1
20260617225838588147,514,219,106,1
20260617225839589558,513,219,106,1
20260617225840599203,513,219,106,2
20260617225841591341,513,219,106,2
20260617225842596711,513,219,106,2
20260617225843593309,513,219,106,2
20260617225844600385,514,219,106,2
20260617225845594276,513,219,106,2
20260617225846605396,514,219,106,2
20260617225847601876,513,219,106,2
20260617225848596023,513,219,106,2
20260617225849648079,513,219,106,2
20260617225850595699,513,219,106,2
20260617225851628247,513,219,106,2
20260617225852600827,513,219,106,2
20260617225853600439,513,219,106,2
20260617225854604283,514,219,106,2
20260617225855602031,513,219,106,2
20260617225856607773,513,219,106,2
20260617225857605693,513,219,106,2
20260617225858614275,513,219,106,2
20260617225859606441,513,219,106,2
20260617225900606885,513,219,106,2
20260617225901615141,514,219,106,2
20260617225902610737,514,219,106,2
20260617225903614332,513,219,106,2
20260617225904611469,513,219,106,2
20260617225905616965,513,219,106,2
20260617225906613446,513,219,106,2
20260617225907613037,513,219,106,2
20260617225908620316,513,219,106,2
20260617225909614948,513,219,106,2
20260617225910618909,513,219,106,2
20260617225911618691,514,219,106,2
20260617225912619519,513,219,106,2
20260617225913625917,513,219,106,2
20260617225914633294,513,219,106,3
20260617225915637020,513,219,106,3
20260617225916655185,513,219,106,3
20260617225917659337,514,219,106,3
20260617225918637665,513,219,106,3
20260617225919640758,513,219,106,3
20260617225920641077,513,219,106,3
