103366,1739
103367,1309
414393,1415
414394,2065
416857,6999
416858,10512
419404,2681
419405,10551
419411,10765
419412,2466
420313,1016
420314,1562
420320,2577
421971,27378
421972,6514
421977,13997
421978,19896
425440,64109
425600,3160
425606,1899
425607,1260
426156,774
426157,2972
426374,859
426375,564
426380,297
426381,1127
427097,15422
427098,22453
428006,5989
428007,4054
428012,2042
428013,8000
428455,1
429420,1722
429421,6568
429427,6757
429428,1532
429529,2163
429530,3206
431795,7328
431796,1723
431968,4065
431974,2446
431975,1619
433824,4011
433849,4177
433850,6365
434284,1606
434285,6034
434291,6163
434292,1476
434419,11082
434420,2616
436275,1940
436276,452
436281,971
436282,1420
436409,1323
436410,2146
436416,3468
436800,33430
438156,210
438157,878
438163,868
438164,220
438771,8927
438772,2073
438777,4506
438778,6494
441011,9423
441012,2200
442828,8873
442829,34232
442963,1
442996,1
443155,22993
443156,5396
444243,41766
444244,9810
446854,28954
446855,18693
509120,1
517517,1
623360,1
632601,1
650951,1
665005,1
668576,1
689644,1
696071,1
696839,1
722182,1
740589,1
750662,1
754809,1
760966,1
764915,1
769331,1
769651,1
772992,1
1276077,1
1588096,1
1799520,1
1824250,1
