timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260617230339661676,592,219,124,12
20260617230340695366,592,219,124,12
20260617230341666793,619,219,130,0
20260617230342667290,558,220,116,0
20260617230343665699,547,219,113,0
20260617230344667522,517,220,107,0
20260617230345668589,512,219,106,0
20260617230346669266,519,220,107,0
20260617230347689394,507,220,105,0
20260617230348670124,522,220,108,0
20260617230349671237,523,220,108,0
20260617230350671412,555,219,115,0
20260617230351671501,604,219,126,0
20260617230352675041,594,219,124,0
20260617230353673976,594,219,124,0
20260617230354690577,594,219,124,0
20260617230355677028,594,219,124,0
20260617230356678317,600,219,126,0
20260617230357684437,603,219,126,0
20260617230358681520,594,219,124,0
20260617230359680958,593,219,124,0
20260617230400684487,594,219,124,0
20260617230401684569,593,219,124,0
20260617230402684796,602,219,126,0
20260617230403687247,602,219,126,0
20260617230404688776,593,219,124,0
20260617230405689717,593,219,124,0
20260617230406689750,594,219,124,0
20260617230407690591,593,219,124,0
20260617230408717158,600,219,126,0
20260617230409703623,600,219,126,0
20260617230413215082,603,219,126,1
20260617230416113921,593,219,124,1
20260617230417118125,593,219,124,1
20260617230418114701,594,219,124,1
20260617230419118894,593,219,124,1
20260617230420117195,599,219,126,1
20260617230421119101,602,219,126,1
20260617230422120257,593,219,124,1
20260617230423119380,592,219,124,1
20260617230424128236,593,219,124,1
20260617230425123815,592,219,124,1
20260617230426125205,601,219,126,1
20260617230427136430,601,219,126,1
20260617230428131434,593,219,124,1
20260617230429130297,592,219,124,1
20260617230430129448,592,219,124,1
20260617230431132966,592,219,124,1
20260617230432130754,595,219,125,1
20260617230433134451,599,219,126,1
20260617230434147977,593,220,124,1
20260617230435133339,592,219,124,1
20260617230436134371,592,219,124,1
20260617230437135739,592,219,124,1
20260617230438151645,597,219,125,1
20260617230439138329,603,219,126,2
20260617230440141290,592,219,124,2
20260617230441145632,593,219,124,2
20260617230442140865,593,219,124,2
20260617230443142863,592,219,124,2
20260617230444140065,599,219,126,2
20260617230445142710,602,219,126,2
20260617230446141795,592,219,124,2
20260617230447147106,592,219,124,2
20260617230448143905,593,219,124,2
20260617230449145359,592,219,124,2
20260617230450147867,601,219,126,2
20260617230451146173,601,219,126,2
20260617230452167766,592,219,124,2
20260617230453147965,593,219,124,2
20260617230454153903,593,219,124,2
20260617230455148712,593,219,124,2
20260617230456169353,595,219,125,2
20260617230457157313,600,219,126,2
20260617230458158969,593,219,124,2
20260617230459167182,592,219,124,2
20260617230500157936,593,219,124,2
20260617230501194645,593,219,124,2
20260617230502161802,597,219,125,2
20260617230503161179,602,219,126,2
20260617230504163336,592,219,124,2
20260617230505162648,593,219,124,2
