timestamp,index,name,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw,temperature.gpu
2026/06/18 18:56:03.729, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.55, 60
2026/06/18 18:56:04.745, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.58, 60
2026/06/18 18:56:05.746, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 7.49, 60
2026/06/18 18:56:06.747, 0, NVIDIA GB10, 3, 0, [N/A], [N/A], 15.98, 61
2026/06/18 18:56:07.747, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 15.31, 61
2026/06/18 18:56:08.752, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 14.39, 60
2026/06/18 18:56:09.752, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 13.50, 60
2026/06/18 18:56:10.753, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.16, 60
2026/06/18 18:56:11.753, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 5.27, 59
2026/06/18 18:56:12.757, 0, NVIDIA GB10, 3, 0, [N/A], [N/A], 12.08, 59
2026/06/18 18:56:13.757, 0, NVIDIA GB10, 1, 0, [N/A], [N/A], 18.73, 60
2026/06/18 18:56:14.758, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 46.85, 65
2026/06/18 18:56:15.758, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 47.11, 65
2026/06/18 18:56:16.759, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 47.45, 65
2026/06/18 18:56:17.760, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 47.84, 66
2026/06/18 18:56:18.760, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 38.11, 61
2026/06/18 18:56:19.761, 0, NVIDIA GB10, 1, 0, [N/A], [N/A], 39.39, 66
2026/06/18 18:56:20.762, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 47.81, 66
2026/06/18 18:56:21.762, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 48.12, 66
2026/06/18 18:56:22.763, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 48.19, 67
2026/06/18 18:56:23.763, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 48.32, 67
2026/06/18 18:56:24.764, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 48.37, 67
2026/06/18 18:56:25.765, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 48.34, 67
2026/06/18 18:56:26.765, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 48.51, 67
2026/06/18 18:56:27.766, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 31.53, 67
2026/06/18 18:56:28.766, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 48.25, 67
2026/06/18 18:56:29.766, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 48.49, 68
2026/06/18 18:56:30.767, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 48.68, 68
2026/06/18 18:56:31.767, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 48.59, 68
2026/06/18 18:56:32.768, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 48.61, 68
2026/06/18 18:56:33.768, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 48.57, 68
2026/06/18 18:56:34.769, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 48.81, 68
2026/06/18 18:56:35.769, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 48.85, 68
2026/06/18 18:56:36.769, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 48.86, 69
2026/06/18 18:56:37.770, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 48.85, 69
2026/06/18 18:56:38.770, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 48.87, 69
2026/06/18 18:56:39.770, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 48.89, 69
2026/06/18 18:56:40.771, 0, NVIDIA GB10, 89, 0, [N/A], [N/A], 48.90, 69
2026/06/18 18:56:41.771, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 42.83, 65
2026/06/18 18:56:42.772, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 46.55, 69
2026/06/18 18:56:43.772, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 48.77, 69
2026/06/18 18:56:44.773, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.10, 69
2026/06/18 18:56:45.773, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.12, 69
2026/06/18 18:56:46.774, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.07, 70
2026/06/18 18:56:47.775, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.12, 70
2026/06/18 18:56:48.775, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.24, 70
2026/06/18 18:56:49.776, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.22, 70
2026/06/18 18:56:50.776, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.22, 70
2026/06/18 18:56:51.777, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.33, 70
2026/06/18 18:56:52.777, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.21, 70
2026/06/18 18:56:53.778, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.44, 70
2026/06/18 18:56:54.778, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.44, 70
2026/06/18 18:56:55.779, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.49, 70
2026/06/18 18:56:56.779, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.44, 70
2026/06/18 18:56:57.780, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.47, 71
2026/06/18 18:56:58.781, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.58, 71
2026/06/18 18:56:59.781, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.40, 71
2026/06/18 18:57:00.781, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.60, 71
2026/06/18 18:57:01.782, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 40.96, 71
2026/06/18 18:57:02.782, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.19, 71
2026/06/18 18:57:03.783, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.44, 71
2026/06/18 18:57:04.784, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.39, 71
2026/06/18 18:57:05.785, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.61, 71
2026/06/18 18:57:06.785, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.61, 71
2026/06/18 18:57:07.786, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.66, 71
2026/06/18 18:57:08.786, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.66, 71
2026/06/18 18:57:09.787, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.67, 71
2026/06/18 18:57:10.788, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.63, 71
2026/06/18 18:57:11.788, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.63, 71
2026/06/18 18:57:12.789, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 47.99, 68
2026/06/18 18:57:13.789, 0, NVIDIA GB10, 62, 0, [N/A], [N/A], 35.81, 71
2026/06/18 18:57:14.790, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 48.93, 71
2026/06/18 18:57:15.791, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 48.90, 71
2026/06/18 18:57:16.792, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 49.02, 71
2026/06/18 18:57:17.792, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 49.01, 71
2026/06/18 18:57:18.793, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 49.01, 72
2026/06/18 18:57:19.793, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 49.08, 72
2026/06/18 18:57:20.794, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 48.93, 72
2026/06/18 18:57:21.795, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 48.82, 71
2026/06/18 18:57:22.795, 0, NVIDIA GB10, 90, 0, [N/A], [N/A], 49.13, 71
2026/06/18 18:57:23.795, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.54, 71
2026/06/18 18:57:24.796, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.71, 72
2026/06/18 18:57:25.797, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.67, 72
2026/06/18 18:57:26.797, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.74, 72
2026/06/18 18:57:27.798, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.77, 72
2026/06/18 18:57:28.798, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.74, 72
2026/06/18 18:57:29.799, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.90, 72
2026/06/18 18:57:30.800, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.88, 72
2026/06/18 18:57:31.800, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.79, 72
2026/06/18 18:57:32.801, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.90, 72
2026/06/18 18:57:33.801, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.96, 72
2026/06/18 18:57:34.802, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.81, 72
2026/06/18 18:57:35.802, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 50.10, 72
2026/06/18 18:57:36.803, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 50.20, 72
2026/06/18 18:57:37.804, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 50.20, 72
2026/06/18 18:57:38.804, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 50.10, 72
2026/06/18 18:57:39.805, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 50.03, 72
2026/06/18 18:57:40.805, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 50.00, 73
2026/06/18 18:57:41.806, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 49.95, 73
2026/06/18 18:57:42.806, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 50.01, 72
2026/06/18 18:57:43.806, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 50.04, 73
2026/06/18 18:57:44.807, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 50.08, 72
2026/06/18 18:57:45.808, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 50.10, 72
2026/06/18 18:57:46.808, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 50.11, 73
2026/06/18 18:57:47.809, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 50.06, 73
2026/06/18 18:57:48.809, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 50.16, 73
2026/06/18 18:57:49.810, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 50.15, 73
2026/06/18 18:57:50.810, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 50.20, 73
2026/06/18 18:57:51.811, 0, NVIDIA GB10, 91, 0, [N/A], [N/A], 50.37, 73
2026/06/18 18:57:52.811, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 50.48, 73
2026/06/18 18:57:53.812, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 50.47, 73
2026/06/18 18:57:54.813, 0, NVIDIA GB10, 92, 0, [N/A], [N/A], 50.40, 73
