timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260618103723732664,628,222,134,1
20260618103724733463,508,222,106,0
20260618103725734828,441,222,92,0
20260618103726737932,432,222,91,0
20260618103727739388,432,222,90,0
20260618103728736576,431,222,90,0
20260618103729742086,431,222,90,0
20260618103730748350,448,222,93,0
20260618103731743309,441,222,92,0
20260618103732753364,433,222,91,0
20260618103733745783,430,222,90,0
20260618103734746688,478,222,101,0
20260618103735748188,442,222,93,0
20260618103736748315,436,222,92,0
20260618103737761463,437,222,92,0
