timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260617225110530797,379,220,75,10
20260617225111534406,379,220,75,10
20260617225112535655,372,220,73,0
20260617225113541641,372,220,73,0
20260617225114537990,461,220,94,0
20260617225115539583,409,220,82,0
20260617225116561727,382,220,75,0
20260617225117543546,373,220,74,0
20260617225118545084,364,220,71,0
20260617225119545175,380,220,75,0
20260617225120549079,378,220,75,0
20260617225121562151,455,220,92,0
20260617225122548938,510,220,105,0
20260617225123548658,507,220,105,0
20260617225124553967,507,220,105,0
20260617225125550103,507,220,105,0
20260617225126553642,507,220,105,0
20260617225127567136,505,220,105,0
20260617225128555219,507,220,105,0
20260617225129556385,507,220,105,0
20260617225130556476,508,219,105,0
20260617225131575854,509,220,105,0
20260617225132557174,510,219,105,0
20260617225133561935,508,220,105,0
20260617225134561185,507,220,105,0
20260617225135560327,507,220,105,0
20260617225136571024,507,220,105,0
20260617225137560896,505,220,105,0
20260617225138561717,507,220,105,0
20260617225139565220,508,220,105,0
20260617225140560880,507,220,105,0
20260617225141568853,508,220,105,0
20260617225142562137,509,220,105,0
20260617225143568764,508,219,105,0
20260617225144569994,507,220,105,0
20260617225145570574,507,220,105,0
20260617225146588497,507,220,105,0
20260617225147575466,508,220,105,0
20260617225148606364,508,220,105,1
20260617225149575968,507,220,105,1
20260617225150577690,508,220,105,1
20260617225151581255,507,220,105,1
20260617225152598782,508,220,105,1
20260617225153582038,505,220,105,1
20260617225154584448,507,220,105,1
20260617225155611285,508,220,105,1
20260617225156588938,508,220,105,1
20260617225200117744,507,220,105,1
20260617225203031537,507,220,105,1
20260617225204031828,508,220,105,1
20260617225205030330,508,220,105,1
20260617225206034769,508,220,105,1
20260617225207032994,507,220,105,1
20260617225208033620,508,220,105,1
20260617225209036707,505,220,105,1
20260617225210037495,507,220,105,1
20260617225211046263,509,220,105,1
20260617225212038236,509,220,105,1
20260617225213040988,507,220,105,1
20260617225214043824,508,220,105,1
20260617225215040519,507,220,105,1
20260617225216041649,507,220,105,1
20260617225217066582,505,220,105,1
20260617225218043665,507,220,105,1
20260617225219043513,507,220,105,1
20260617225220045223,507,220,105,1
20260617225221053849,508,220,105,1
20260617225222046278,507,220,105,1
20260617225223047943,505,220,105,2
20260617225224053322,505,220,105,2
20260617225225050015,505,220,105,2
20260617225226051200,507,220,105,2
20260617225227054043,507,220,105,2
20260617225228054814,508,220,105,2
20260617225229065374,507,220,105,2
20260617225230054923,508,220,105,2
20260617225231080282,507,220,105,2
20260617225232056665,508,220,105,2
20260617225233057070,505,220,105,2
20260617225234057890,505,220,105,2
20260617225235060492,507,220,105,2
20260617225236068797,508,220,105,2
20260617225237060495,507,220,105,2
20260617225238079834,507,220,105,2
20260617225239062537,507,220,105,2
20260617225240072453,507,220,105,2
20260617225241063737,507,220,105,2
20260617225242065500,508,220,105,2
20260617225243065102,507,220,105,2
20260617225244065860,507,220,105,2
20260617225245070729,507,220,105,2
20260617225246067807,507,220,105,2
20260617225247068435,505,220,105,2
20260617225248070794,507,220,105,2
20260617225249069499,505,220,105,2
20260617225250071107,507,220,105,2
20260617225251071663,508,220,105,2
20260617225252077746,508,220,105,2
20260617225253071361,507,220,105,2
20260617225254080363,507,220,105,2
20260617225255077302,507,220,105,2
20260617225256075024,505,220,105,2
20260617225257076027,505,220,105,3
20260617225258087197,505,220,105,3
20260617225259093123,507,220,105,3
20260617225300078170,507,220,105,3
20260617225301083529,507,220,105,3
20260617225302078311,507,220,105,3
20260617225303082563,507,220,105,3
20260617225304084080,505,220,105,3
20260617225305085546,505,220,105,3
20260617225306091467,505,220,105,3
20260617225307090006,507,220,105,3
20260617225308088012,507,220,105,3
20260617225309089497,505,220,105,3
20260617225310093442,505,220,105,3
20260617225311091220,507,220,105,3
20260617225312092528,507,220,105,3
20260617225313103474,505,220,105,3
20260617225314157781,507,220,105,3
20260617225315116388,508,220,105,3
20260617225316117902,508,220,105,3
20260617225317116650,508,220,105,3
20260617225318116680,508,220,105,3
20260617225319131310,507,220,105,3
20260617225320124197,507,220,105,3
20260617225321123496,507,220,105,3
20260617225322122526,507,220,105,3
20260617225323122892,507,220,105,3
20260617225324123374,508,220,105,3
20260617225325124463,507,220,105,3
20260617225326128985,508,220,105,3
20260617225327128598,507,220,105,3
20260617225328127805,507,220,105,3
20260617225329127717,507,220,105,3
20260617225330129843,507,220,105,3
20260617225331132053,509,220,105,4
20260617225332129609,508,219,105,4
20260617225333134018,508,220,105,4
20260617225334133150,505,220,105,4
20260617225335135745,505,220,105,4
20260617225336141862,505,220,105,4
20260617225337137158,505,220,105,4
20260617225338139033,505,220,105,4
20260617225339141828,507,220,105,4
20260617225340140074,507,220,105,4
20260617225341158396,508,220,105,4
20260617225342140755,508,220,105,4
20260617225343151608,507,220,105,4
20260617225344141213,507,220,105,4
20260617225345145419,505,220,105,4
20260617225346151018,507,220,105,4
20260617225347150122,507,220,105,4
20260617225348149645,507,220,105,4
20260617225349148571,505,220,105,4
20260617225350148110,507,220,105,4
20260617225351157511,507,220,105,4
20260617225352150918,507,220,105,4
20260617225353160247,507,220,105,4
20260617225354153294,507,220,105,4
20260617225355168695,507,220,105,4
20260617225356166064,508,220,105,4
20260617225357157324,505,220,105,4
20260617225358163835,505,220,105,4
20260617225359154115,505,220,105,4
20260617225400159558,505,220,105,4
20260617225401155837,505,220,105,4
20260617225402166098,507,220,105,4
20260617225403160270,507,220,105,4
20260617225404163438,507,220,105,4
20260617225405163627,507,220,105,5
20260617225406162456,507,220,105,5
20260617225407166568,507,220,105,5
20260617225408165556,507,220,105,5
20260617225409170608,507,220,105,5
20260617225410172342,507,220,105,5
20260617225411172536,508,220,105,5
20260617225412168403,507,220,105,5
20260617225413172209,505,220,105,5
20260617225414173056,505,220,105,5
20260617225415174274,505,220,105,5
20260617225416174674,505,220,105,5
20260617225417177414,505,220,105,5
20260617225418173093,505,220,105,5
20260617225419176134,507,220,105,5
20260617225420178005,505,220,105,5
20260617225421177196,507,220,105,5
20260617225422178097,505,220,105,5
20260617225423204222,505,220,105,5
20260617225424180650,505,220,105,5
20260617225425178903,505,220,105,5
20260617225426183194,505,220,105,5
20260617225427183353,505,220,105,5
20260617225428183507,505,220,105,5
20260617225429185991,505,220,105,5
20260617225430186466,505,220,105,5
20260617225431187334,505,220,105,5
20260617225432195997,505,220,105,5
20260617225433187830,505,220,105,5
20260617225434191669,505,220,105,5
20260617225435191823,505,220,105,5
20260617225436194028,505,220,105,5
20260617225437199695,505,220,105,5
20260617225438194796,505,220,105,5
20260617225439221968,505,220,105,5
20260617225440195949,505,220,105,6
20260617225441196299,505,220,105,6
20260617225442195922,505,220,105,6
20260617225443199338,505,220,105,6
20260617225444203765,505,220,105,6
20260617225445199604,505,220,105,6
20260617225446204619,505,220,105,6
20260617225447252867,505,220,105,6
20260617225448202152,505,220,105,6
20260617225449202866,505,220,105,6
20260617225450218821,505,220,105,6
20260617225451220893,505,220,105,6
20260617225452217629,505,220,105,6
20260617225453220299,505,220,105,6
20260617225454218940,505,220,105,6
20260617225455219585,505,220,105,6
20260617225456220917,505,220,105,6
20260617225457220994,505,220,105,6
20260617225458232534,505,220,105,6
20260617225459222076,505,220,105,6
20260617225500226973,505,220,105,6
20260617225501224880,505,220,105,6
20260617225502226419,505,220,105,6
20260617225503226233,505,220,105,6
20260617225504226485,505,220,105,6
20260617225505228086,505,220,105,6
20260617225506228143,505,220,105,6
20260617225507227003,505,220,105,6
20260617225508230445,505,220,105,6
20260617225509228309,505,220,105,6
20260617225510232022,505,220,105,6
20260617225511229736,505,220,105,6
20260617225512234929,505,220,105,6
20260617225513235348,504,220,105,6
20260617225514235458,505,220,105,7
20260617225515233976,505,220,105,7
20260617225516241208,505,220,105,7
20260617225517236817,505,220,105,7
20260617225518248374,505,220,105,7
20260617225519241728,505,220,105,7
20260617225520240529,505,220,105,7
20260617225521243390,505,220,105,7
20260617225522242539,505,220,105,7
20260617225523246803,505,220,105,7
20260617225524246173,505,220,105,7
20260617225525256433,505,220,105,7
20260617225526244536,505,220,105,7
20260617225527245002,505,220,105,7
20260617225528259859,505,220,105,7
20260617225529246344,505,220,105,7
20260617225530249067,505,220,105,7
20260617225531247364,505,220,105,7
20260617225532258738,505,220,105,7
20260617225533252614,505,220,105,7
20260617225534250855,505,220,105,7
20260617225535251210,505,220,105,7
20260617225536259758,505,220,105,7
20260617225537254096,505,220,105,7
20260617225538254194,505,220,105,7
20260617225539276555,505,220,105,7
20260617225540254186,505,220,105,7
20260617225541256667,505,220,105,7
20260617225542255850,505,220,105,7
20260617225543262223,505,220,105,7
20260617225544260861,505,220,105,7
20260617225545263412,505,220,105,7
20260617225546263699,505,220,105,7
20260617225547267105,505,220,105,7
20260617225548264727,505,220,105,8
20260617225549265050,505,220,105,8
20260617225550265336,505,220,105,8
20260617225551267793,505,220,105,8
20260617225552267685,505,220,105,8
20260617225553268135,505,220,105,8
20260617225554284488,505,220,105,8
20260617225555268958,505,220,105,8
20260617225556271355,505,220,105,8
