timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260618103622821378,634,220,134,1
20260618103623822617,538,220,113,0
20260618103624822964,441,220,92,0
20260618103625832994,441,220,92,0
20260618103626821764,434,221,90,0
20260618103627824417,433,220,90,0
20260618103628827037,435,221,91,0
20260618103629825571,448,221,93,0
20260618103630827061,441,221,92,0
20260618103631827141,439,221,92,0
20260618103632827155,432,221,90,0
20260618103633828705,473,221,99,0
20260618103634828550,466,221,98,0
20260618103635832641,432,221,90,0
20260618103636832486,438,221,92,0
20260618103637833728,439,221,92,0
