timestamp,index,name,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw,temperature.gpu
2026/06/18 19:50:27.292, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.34, 55
2026/06/18 19:50:28.308, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.34, 55
2026/06/18 19:50:29.308, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.38, 55
2026/06/18 19:50:30.309, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 4.38, 54
2026/06/18 19:50:31.309, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 11.90, 55
2026/06/18 19:50:32.310, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 15.40, 55
2026/06/18 19:50:33.310, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.73, 55
2026/06/18 19:50:34.311, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.56, 55
2026/06/18 19:50:35.316, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 13.21, 55
2026/06/18 19:50:36.317, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.58, 55
2026/06/18 19:50:37.317, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 11.91, 54
2026/06/18 19:50:38.321, 0, NVIDIA GB10, 1, 0, [N/A], [N/A], 12.99, 55
2026/06/18 19:50:39.321, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 13.17, 54
2026/06/18 19:50:40.322, 0, NVIDIA GB10, 79, 0, [N/A], [N/A], 35.69, 59
2026/06/18 19:50:41.323, 0, NVIDIA GB10, 77, 0, [N/A], [N/A], 37.54, 56
2026/06/18 19:50:42.323, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 13.38, 55
2026/06/18 19:50:43.323, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 23.88, 55
2026/06/18 19:50:44.324, 0, NVIDIA GB10, 2, 0, [N/A], [N/A], 24.12, 55
2026/06/18 19:50:45.324, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 22.20, 56
2026/06/18 19:50:46.325, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 23.42, 60
2026/06/18 19:50:47.325, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 18.07, 63
2026/06/18 19:50:48.326, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 18.07, 55
2026/06/18 19:50:49.326, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 23.43, 55
2026/06/18 19:50:50.326, 0, NVIDIA GB10, 5, 0, [N/A], [N/A], 23.90, 55
2026/06/18 19:50:51.327, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 19.50, 59
2026/06/18 19:50:52.327, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 18.43, 55
2026/06/18 19:50:53.328, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 22.92, 55
2026/06/18 19:50:54.329, 0, NVIDIA GB10, 84, 0, [N/A], [N/A], 24.14, 55
2026/06/18 19:50:55.329, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 25.36, 56
2026/06/18 19:50:56.329, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 22.37, 59
2026/06/18 19:50:57.330, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 13.31, 55
2026/06/18 19:50:58.331, 0, NVIDIA GB10, 79, 0, [N/A], [N/A], 58.93, 59
2026/06/18 19:50:59.331, 0, NVIDIA GB10, 79, 0, [N/A], [N/A], 39.34, 57
2026/06/18 19:51:00.332, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 11.98, 55
2026/06/18 19:51:01.333, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 52.51, 60
2026/06/18 19:51:02.333, 0, NVIDIA GB10, 79, 0, [N/A], [N/A], 42.79, 60
2026/06/18 19:51:03.334, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 15.84, 56
2026/06/18 19:51:04.334, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 43.75, 61
2026/06/18 19:51:05.335, 0, NVIDIA GB10, 79, 0, [N/A], [N/A], 33.07, 56
2026/06/18 19:51:06.336, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 16.94, 61
2026/06/18 19:51:07.336, 0, NVIDIA GB10, 81, 0, [N/A], [N/A], 52.50, 61
2026/06/18 19:51:08.337, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 15.06, 56
2026/06/18 19:51:09.337, 0, NVIDIA GB10, 96, 0, [N/A], [N/A], 44.55, 60
2026/06/18 19:51:10.338, 0, NVIDIA GB10, 64, 0, [N/A], [N/A], 26.13, 56
2026/06/18 19:51:11.338, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 34.65, 61
2026/06/18 19:51:12.339, 0, NVIDIA GB10, 77, 0, [N/A], [N/A], 41.96, 60
2026/06/18 19:51:13.340, 0, NVIDIA GB10, 0, 0, [N/A], [N/A], 12.13, 56
